order_item_id,order_id,product_id,quantity,unit_price
12293,6147,88,3,48004.49
12294,6147,127,4,1177.88
12295,6148,61,3,44878.78
12296,6148,32,4,18206.86
12297,6149,48,3,12824.52
12298,6149,58,1,27146.74
12299,6150,110,3,12983.38
12300,6150,8,2,58505.04
12301,6151,54,4,30922.05
12302,6151,60,5,33321.91
12303,6152,56,1,33257.92
12304,6152,69,3,52834.09
12305,6153,119,3,19868.15
12306,6153,25,2,53524.51
12307,6154,143,4,13026.41
12308,6154,6,2,48408.63
12309,6155,122,4,6970.32
12310,6155,145,1,11360.29
12311,6156,86,3,15173.3
12312,6156,40,3,19403.2
12313,6157,57,1,21935.06
12314,6157,122,1,6970.32
12315,6158,34,4,2255.17
12316,6158,119,4,19868.15
12317,6159,45,1,5214.29
12318,6159,118,5,9811.84
12319,6160,144,4,11019.62
12320,6160,40,5,19403.2
12321,6161,117,5,14181.77
12322,6161,40,4,19403.2
12323,6162,88,1,48004.49
12324,6162,13,2,54402.04
12325,6163,21,2,55484.17
12326,6163,54,3,30922.05
12327,6164,73,5,37272.06
12328,6164,60,4,33321.91
12329,6165,108,2,13549.63
12330,6165,82,2,23327.1
12331,6166,97,4,3939.13
12332,6166,29,5,8346.58
12333,6167,54,2,30922.05
12334,6167,56,5,33257.92
12335,6168,85,2,7335.47
12336,6168,2,2,4930.4
12337,6169,19,3,17787.61
12338,6169,87,5,45649.01
12339,6170,90,2,2864.12
12340,6170,40,2,19403.2
12341,6171,60,1,33321.91
12342,6171,87,5,45649.01
12343,6172,21,1,55484.17
12344,6172,92,1,2654.0
12345,6173,140,3,8987.09
12346,6173,11,4,69215.46
12347,6174,146,4,1905.39
12348,6174,33,2,21649.9
12349,6175,131,1,3599.39
12350,6175,13,5,54402.04
12351,6176,149,1,14866.1
12352,6176,143,5,13026.41
12353,6177,114,1,5726.03
12354,6177,133,5,8127.63
12355,6178,144,3,11019.62
12356,6178,13,1,54402.04
12357,6179,13,2,54402.04
12358,6179,136,5,682.08
12359,6180,26,1,72907.28
12360,6180,57,2,21935.06
12361,6181,9,2,19098.4
12362,6181,103,1,22522.89
12363,6182,145,4,11360.29
12364,6182,8,2,58505.04
12365,6183,59,4,13085.83
12366,6183,71,5,3528.52
12367,6184,103,1,22522.89
12368,6184,44,4,19789.04
12369,6185,149,1,14866.1
12370,6185,116,2,6378.97
12371,6186,129,1,577.07
12372,6186,121,5,6772.08
12373,6187,64,3,17689.49
12374,6187,75,4,3049.5
12375,6188,97,5,3939.13
12376,6188,1,5,52539.0
12377,6189,29,1,8346.58
12378,6189,41,2,30082.04
12379,6190,21,5,55484.17
12380,6190,62,4,6674.42
12381,6191,149,5,14866.1
12382,6191,16,3,2931.99
12383,6192,69,4,52834.09
12384,6192,1,1,52539.0
12385,6193,127,5,1177.88
12386,6193,21,5,55484.17
12387,6194,65,5,8035.55
12388,6194,44,2,19789.04
12389,6195,85,5,7335.47
12390,6195,41,1,30082.04
12391,6196,46,4,32887.05
12392,6196,54,1,30922.05
12393,6197,80,5,27401.27
12394,6197,146,4,1905.39
12395,6198,136,1,682.08
12396,6198,85,3,7335.47
12397,6199,12,1,9596.51
12398,6199,77,3,23879.21
12399,6200,57,1,21935.06
12400,6200,26,1,72907.28
12401,6201,18,4,73820.52
12402,6201,125,1,8947.13
12403,6202,89,1,4655.22
12404,6202,36,1,29242.97
12405,6203,15,4,69325.73
12406,6203,81,2,37707.89
12407,6204,83,2,21901.29
12408,6204,91,3,6848.12
12409,6205,43,2,14873.86
12410,6205,110,3,12983.38
12411,6206,54,4,30922.05
12412,6206,90,3,2864.12
12413,6207,137,3,11390.83
12414,6207,25,2,53524.51
12415,6208,141,2,701.97
12416,6208,99,3,16689.48
12417,6209,47,3,23383.27
12418,6209,146,1,1905.39
12419,6210,69,5,52834.09
12420,6210,86,5,15173.3
12421,6211,103,1,22522.89
12422,6211,130,5,5954.55
12423,6212,76,4,5024.14
12424,6212,83,5,21901.29
12425,6213,87,3,45649.01
12426,6213,113,2,12566.23
12427,6214,142,5,12489.82
12428,6214,62,1,6674.42
12429,6215,22,4,18186.29
12430,6215,31,2,11490.6
12431,6216,121,5,6772.08
12432,6216,37,3,25059.66
12433,6217,47,4,23383.27
12434,6217,34,5,2255.17
12435,6218,21,1,55484.17
12436,6218,83,1,21901.29
12437,6219,115,1,21162.49
12438,6219,108,5,13549.63
12439,6220,146,2,1905.39
12440,6220,53,2,26871.05
12441,6221,31,4,11490.6
12442,6221,29,1,8346.58
12443,6222,72,4,49059.06
12444,6222,119,3,19868.15
12445,6223,54,1,30922.05
12446,6223,24,3,43820.15
12447,6224,125,1,8947.13
12448,6224,85,3,7335.47
12449,6225,115,1,21162.49
12450,6225,27,3,8040.26
12451,6226,63,1,29768.75
12452,6226,38,4,30726.82
12453,6227,101,4,5781.84
12454,6227,147,1,14301.36
12455,6228,131,2,3599.39
12456,6228,71,3,3528.52
12457,6229,3,3,28995.64
12458,6229,37,5,25059.66
12459,6230,58,2,27146.74
12460,6230,65,2,8035.55
12461,6231,7,1,23330.83
12462,6231,85,3,7335.47
12463,6232,21,1,55484.17
12464,6232,131,3,3599.39
12465,6233,33,5,21649.9
12466,6233,120,5,24465.41
12467,6234,105,4,8125.8
12468,6234,101,3,5781.84
12469,6235,36,4,29242.97
12470,6235,64,2,17689.49
12471,6236,54,1,30922.05
12472,6236,52,2,26084.73
12473,6237,92,4,2654.0
12474,6237,47,1,23383.27
12475,6238,45,4,5214.29
12476,6238,71,1,3528.52
12477,6239,80,1,27401.27
12478,6239,86,3,15173.3
12479,6240,26,4,72907.28
12480,6240,33,5,21649.9
12481,6241,120,4,24465.41
12482,6241,39,5,33931.85
12483,6242,18,4,73820.52
12484,6242,32,4,18206.86
12485,6243,57,3,21935.06
12486,6243,148,4,10266.15
12487,6244,23,4,49555.53
12488,6244,80,4,27401.27
12489,6245,65,5,8035.55
12490,6245,116,5,6378.97
12491,6246,48,1,12824.52
12492,6246,121,5,6772.08
12493,6247,85,2,7335.47
12494,6247,16,4,2931.99
12495,6248,87,4,45649.01
12496,6248,5,3,84081.85
12497,6249,99,3,16689.48
12498,6249,137,2,11390.83
12499,6250,119,1,19868.15
12500,6250,82,2,23327.1
12501,6251,16,2,2931.99
12502,6251,125,4,8947.13
12503,6252,49,1,8217.13
12504,6252,125,3,8947.13
12505,6253,130,1,5954.55
12506,6253,105,4,8125.8
12507,6254,65,2,8035.55
12508,6254,27,2,8040.26
12509,6255,32,5,18206.86
12510,6255,47,4,23383.27
12511,6256,39,3,33931.85
12512,6256,145,4,11360.29
12513,6257,117,2,14181.77
12514,6257,76,4,5024.14
12515,6258,82,2,23327.1
12516,6258,27,4,8040.26
12517,6259,144,3,11019.62
12518,6259,21,4,55484.17
12519,6260,65,4,8035.55
12520,6260,87,4,45649.01
12521,6261,6,5,48408.63
12522,6261,28,3,54101.33
12523,6262,120,3,24465.41
12524,6262,71,1,3528.52
12525,6263,96,4,6710.71
12526,6263,110,1,12983.38
12527,6264,67,2,22314.95
12528,6264,144,2,11019.62
12529,6265,60,3,33321.91
12530,6265,36,5,29242.97
12531,6266,44,1,19789.04
12532,6266,113,5,12566.23
12533,6267,129,4,577.07
12534,6267,33,2,21649.9
12535,6268,64,3,17689.49
12536,6268,59,3,13085.83
12537,6269,46,2,32887.05
12538,6269,31,2,11490.6
12539,6270,40,5,19403.2
12540,6270,108,5,13549.63
12541,6271,127,5,1177.88
12542,6271,128,2,9263.29
12543,6272,43,3,14873.86
12544,6272,146,5,1905.39
12545,6273,100,1,6854.81
12546,6273,148,2,10266.15
12547,6274,73,4,37272.06
12548,6274,92,5,2654.0
12549,6275,96,5,6710.71
12550,6275,130,5,5954.55
12551,6276,63,3,29768.75
12552,6276,67,2,22314.95
12553,6277,39,5,33931.85
12554,6277,12,1,9596.51
12555,6278,66,1,31441.05
12556,6278,73,3,37272.06
12557,6279,19,4,17787.61
12558,6279,117,5,14181.77
12559,6280,6,1,48408.63
12560,6280,126,1,12459.53
12561,6281,89,3,4655.22
12562,6281,129,5,577.07
12563,6282,68,5,19598.26
12564,6282,82,1,23327.1
12565,6283,96,2,6710.71
12566,6283,99,2,16689.48
12567,6284,62,4,6674.42
12568,6284,4,4,39584.54
12569,6285,107,5,21829.1
12570,6285,42,4,21976.79
12571,6286,59,4,13085.83
12572,6286,73,1,37272.06
12573,6287,98,5,12384.57
12574,6287,84,5,5359.51
12575,6288,112,3,17873.14
12576,6288,106,3,19681.04
12577,6289,36,1,29242.97
12578,6289,85,4,7335.47
12579,6290,38,3,30726.82
12580,6290,138,5,13863.67
12581,6291,85,4,7335.47
12582,6291,101,3,5781.84
12583,6292,72,4,49059.06
12584,6292,73,2,37272.06
12585,6293,131,5,3599.39
12586,6293,150,4,7113.49
12587,6294,56,1,33257.92
12588,6294,113,1,12566.23
12589,6295,1,3,52539.0
12590,6295,102,4,18592.29
12591,6296,107,1,21829.1
12592,6296,93,2,11413.05
12593,6297,35,4,33010.69
12594,6297,27,2,8040.26
12595,6298,77,4,23879.21
12596,6298,29,2,8346.58
12597,6299,6,3,48408.63
12598,6299,42,1,21976.79
12599,6300,102,3,18592.29
12600,6300,7,5,23330.83
12601,6301,17,5,36162.26
12602,6301,21,4,55484.17
12603,6302,4,4,39584.54
12604,6302,111,5,9188.58
12605,6303,59,3,13085.83
12606,6303,76,5,5024.14
12607,6304,28,1,54101.33
12608,6304,42,1,21976.79
12609,6305,32,3,18206.86
12610,6305,8,5,58505.04
12611,6306,23,3,49555.53
12612,6306,81,5,37707.89
12613,6307,27,4,8040.26
12614,6307,126,2,12459.53
12615,6308,134,2,4785.68
12616,6308,60,5,33321.91
12617,6309,150,4,7113.49
12618,6309,1,3,52539.0
12619,6310,133,2,8127.63
12620,6310,82,4,23327.1
12621,6311,61,2,44878.78
12622,6311,122,4,6970.32
12623,6312,13,2,54402.04
12624,6312,104,1,6130.95
12625,6313,150,2,7113.49
12626,6313,39,5,33931.85
12627,6314,130,4,5954.55
12628,6314,88,2,48004.49
12629,6315,82,4,23327.1
12630,6315,110,5,12983.38
12631,6316,121,3,6772.08
12632,6316,47,4,23383.27
12633,6317,69,2,52834.09
12634,6317,113,5,12566.23
12635,6318,128,5,9263.29
12636,6318,126,3,12459.53
12637,6319,36,3,29242.97
12638,6319,78,2,26923.68
12639,6320,26,4,72907.28
12640,6320,24,5,43820.15
12641,6321,31,4,11490.6
12642,6321,135,3,11516.05
12643,6322,86,5,15173.3
12644,6322,143,2,13026.41
12645,6323,97,2,3939.13
12646,6323,80,5,27401.27
12647,6324,76,3,5024.14
12648,6324,11,3,69215.46
12649,6325,55,4,18034.1
12650,6325,94,3,1858.01
12651,6326,145,5,11360.29
12652,6326,15,3,69325.73
12653,6327,87,1,45649.01
12654,6327,17,3,36162.26
12655,6328,29,1,8346.58
12656,6328,21,1,55484.17
12657,6329,142,5,12489.82
12658,6329,137,4,11390.83
12659,6330,43,4,14873.86
12660,6330,147,1,14301.36
12661,6331,90,5,2864.12
12662,6331,79,4,33873.61
12663,6332,25,2,53524.51
12664,6332,127,2,1177.88
12665,6333,33,4,21649.9
12666,6333,98,4,12384.57
12667,6334,96,5,6710.71
12668,6334,131,1,3599.39
12669,6335,136,2,682.08
12670,6335,121,1,6772.08
12671,6336,49,5,8217.13
12672,6336,69,4,52834.09
12673,6337,57,1,21935.06
12674,6337,48,3,12824.52
12675,6338,72,5,49059.06
12676,6338,127,1,1177.88
12677,6339,127,3,1177.88
12678,6339,25,3,53524.51
12679,6340,145,4,11360.29
12680,6340,108,4,13549.63
12681,6341,80,1,27401.27
12682,6341,15,2,69325.73
12683,6342,137,4,11390.83
12684,6342,125,3,8947.13
12685,6343,25,4,53524.51
12686,6343,8,4,58505.04
12687,6344,62,1,6674.42
12688,6344,150,5,7113.49
12689,6345,93,1,11413.05
12690,6345,70,4,3243.71
12691,6346,137,5,11390.83
12692,6346,36,3,29242.97
12693,6347,93,4,11413.05
12694,6347,108,1,13549.63
12695,6348,48,5,12824.52
12696,6348,43,3,14873.86
12697,6349,13,5,54402.04
12698,6349,39,5,33931.85
12699,6350,116,2,6378.97
12700,6350,114,3,5726.03
12701,6351,10,4,38310.2
12702,6351,80,4,27401.27
12703,6352,12,5,9596.51
12704,6352,135,4,11516.05
12705,6353,9,3,19098.4
12706,6353,75,5,3049.5
12707,6354,21,4,55484.17
12708,6354,6,4,48408.63
12709,6355,49,1,8217.13
12710,6355,39,4,33931.85
12711,6356,93,5,11413.05
12712,6356,128,5,9263.29
12713,6357,66,2,31441.05
12714,6357,37,1,25059.66
12715,6358,92,1,2654.0
12716,6358,8,1,58505.04
12717,6359,69,2,52834.09
12718,6359,100,3,6854.81
12719,6360,110,1,12983.38
12720,6360,126,3,12459.53
12721,6361,72,3,49059.06
12722,6361,68,2,19598.26
12723,6362,45,2,5214.29
12724,6362,55,4,18034.1
12725,6363,3,4,28995.64
12726,6363,65,2,8035.55
12727,6364,77,4,23879.21
12728,6364,35,5,33010.69
12729,6365,110,5,12983.38
12730,6365,57,2,21935.06
12731,6366,27,3,8040.26
12732,6366,34,5,2255.17
12733,6367,149,3,14866.1
12734,6367,147,4,14301.36
12735,6368,21,4,55484.17
12736,6368,10,5,38310.2
12737,6369,135,3,11516.05
12738,6369,69,5,52834.09
12739,6370,29,5,8346.58
12740,6370,131,2,3599.39
12741,6371,111,3,9188.58
12742,6371,4,5,39584.54
12743,6372,65,1,8035.55
12744,6372,47,3,23383.27
12745,6373,79,4,33873.61
12746,6373,36,3,29242.97
12747,6374,109,2,8516.39
12748,6374,55,1,18034.1
12749,6375,51,3,8341.82
12750,6375,87,5,45649.01
12751,6376,74,1,41552.59
12752,6376,71,2,3528.52
12753,6377,11,5,69215.46
12754,6377,147,3,14301.36
12755,6378,64,4,17689.49
12756,6378,106,4,19681.04
12757,6379,76,4,5024.14
12758,6379,10,3,38310.2
12759,6380,80,4,27401.27
12760,6380,25,5,53524.51
12761,6381,147,4,14301.36
12762,6381,31,2,11490.6
12763,6382,12,4,9596.51
12764,6382,93,4,11413.05
12765,6383,14,4,10437.0
12766,6383,32,2,18206.86
12767,6384,5,5,84081.85
12768,6384,8,2,58505.04
12769,6385,131,4,3599.39
12770,6385,136,3,682.08
12771,6386,41,4,30082.04
12772,6386,35,3,33010.69
12773,6387,80,1,27401.27
12774,6387,107,5,21829.1
12775,6388,87,2,45649.01
12776,6388,95,1,15378.47
12777,6389,128,1,9263.29
12778,6389,120,1,24465.41
12779,6390,31,5,11490.6
12780,6390,131,2,3599.39
12781,6391,37,1,25059.66
12782,6391,64,1,17689.49
12783,6392,114,2,5726.03
12784,6392,60,4,33321.91
12785,6393,18,2,73820.52
12786,6393,33,5,21649.9
12787,6394,10,1,38310.2
12788,6394,12,1,9596.51
12789,6395,86,5,15173.3
12790,6395,77,1,23879.21
12791,6396,134,4,4785.68
12792,6396,65,5,8035.55
12793,6397,91,1,6848.12
12794,6397,56,2,33257.92
12795,6398,66,4,31441.05
12796,6398,114,1,5726.03
12797,6399,95,4,15378.47
12798,6399,115,2,21162.49
12799,6400,101,3,5781.84
12800,6400,29,3,8346.58
12801,6401,16,2,2931.99
12802,6401,47,4,23383.27
12803,6402,90,4,2864.12
12804,6402,45,1,5214.29
12805,6403,70,5,3243.71
12806,6403,73,4,37272.06
12807,6404,21,5,55484.17
12808,6404,15,2,69325.73
12809,6405,135,5,11516.05
12810,6405,39,2,33931.85
12811,6406,145,5,11360.29
12812,6406,139,3,4159.23
12813,6407,50,4,27118.65
12814,6407,121,2,6772.08
12815,6408,27,1,8040.26
12816,6408,131,2,3599.39
12817,6409,18,5,73820.52
12818,6409,88,1,48004.49
12819,6410,124,3,796.22
12820,6410,62,1,6674.42
12821,6411,123,2,612.96
12822,6411,5,3,84081.85
12823,6412,129,4,577.07
12824,6412,138,1,13863.67
12825,6413,141,2,701.97
12826,6413,14,3,10437.0
12827,6414,19,2,17787.61
12828,6414,36,3,29242.97
12829,6415,11,4,69215.46
12830,6415,143,2,13026.41
12831,6416,46,1,32887.05
12832,6416,66,3,31441.05
12833,6417,94,4,1858.01
12834,6417,143,4,13026.41
12835,6418,56,1,33257.92
12836,6418,80,4,27401.27
12837,6419,143,4,13026.41
12838,6419,2,3,4930.4
12839,6420,21,1,55484.17
12840,6420,94,1,1858.01
12841,6421,108,4,13549.63
12842,6421,150,3,7113.49
12843,6422,81,2,37707.89
12844,6422,35,1,33010.69
12845,6423,138,1,13863.67
12846,6423,28,2,54101.33
12847,6424,74,4,41552.59
12848,6424,65,5,8035.55
12849,6425,143,1,13026.41
12850,6425,116,5,6378.97
12851,6426,138,5,13863.67
12852,6426,13,4,54402.04
12853,6427,14,4,10437.0
12854,6427,127,2,1177.88
12855,6428,6,5,48408.63
12856,6428,144,2,11019.62
12857,6429,43,2,14873.86
12858,6429,47,5,23383.27
12859,6430,38,1,30726.82
12860,6430,2,2,4930.4
12861,6431,31,3,11490.6
12862,6431,39,2,33931.85
12863,6432,69,5,52834.09
12864,6432,79,1,33873.61
12865,6433,118,1,9811.84
12866,6433,145,2,11360.29
12867,6434,33,2,21649.9
12868,6434,85,4,7335.47
12869,6435,24,4,43820.15
12870,6435,116,5,6378.97
12871,6436,24,5,43820.15
12872,6436,91,1,6848.12
12873,6437,103,3,22522.89
12874,6437,28,5,54101.33
12875,6438,117,4,14181.77
12876,6438,58,2,27146.74
12877,6439,7,2,23330.83
12878,6439,102,1,18592.29
12879,6440,123,1,612.96
12880,6440,75,5,3049.5
12881,6441,134,4,4785.68
12882,6441,10,2,38310.2
12883,6442,116,5,6378.97
12884,6442,68,3,19598.26
12885,6443,96,4,6710.71
12886,6443,105,4,8125.8
12887,6444,112,2,17873.14
12888,6444,31,3,11490.6
12889,6445,31,2,11490.6
12890,6445,26,5,72907.28
12891,6446,45,5,5214.29
12892,6446,54,2,30922.05
12893,6447,46,2,32887.05
12894,6447,150,3,7113.49
12895,6448,127,5,1177.88
12896,6448,10,1,38310.2
12897,6449,13,3,54402.04
12898,6449,8,4,58505.04
12899,6450,113,1,12566.23
12900,6450,93,4,11413.05
12901,6451,104,2,6130.95
12902,6451,99,5,16689.48
12903,6452,84,4,5359.51
12904,6452,133,5,8127.63
12905,6453,16,1,2931.99
12906,6453,10,5,38310.2
12907,6454,126,2,12459.53
12908,6454,68,5,19598.26
12909,6455,48,5,12824.52
12910,6455,13,3,54402.04
12911,6456,93,1,11413.05
12912,6456,93,4,11413.05
12913,6457,55,2,18034.1
12914,6457,105,4,8125.8
12915,6458,51,1,8341.82
12916,6458,92,4,2654.0
12917,6459,39,3,33931.85
12918,6459,114,2,5726.03
12919,6460,34,2,2255.17
12920,6460,123,1,612.96
12921,6461,149,1,14866.1
12922,6461,69,3,52834.09
12923,6462,41,5,30082.04
12924,6462,133,3,8127.63
12925,6463,87,5,45649.01
12926,6463,55,1,18034.1
12927,6464,110,1,12983.38
12928,6464,74,5,41552.59
12929,6465,100,1,6854.81
12930,6465,28,2,54101.33
12931,6466,53,1,26871.05
12932,6466,127,4,1177.88
12933,6467,44,4,19789.04
12934,6467,36,5,29242.97
12935,6468,38,5,30726.82
12936,6468,117,3,14181.77
12937,6469,14,3,10437.0
12938,6469,92,2,2654.0
12939,6470,38,5,30726.82
12940,6470,36,3,29242.97
12941,6471,139,3,4159.23
12942,6471,132,1,3011.07
12943,6472,36,3,29242.97
12944,6472,118,4,9811.84
12945,6473,150,5,7113.49
12946,6473,96,5,6710.71
12947,6474,150,2,7113.49
12948,6474,123,2,612.96
12949,6475,89,1,4655.22
12950,6475,8,5,58505.04
12951,6476,108,4,13549.63
12952,6476,77,1,23879.21
12953,6477,119,2,19868.15
12954,6477,140,5,8987.09
12955,6478,83,3,21901.29
12956,6478,24,5,43820.15
12957,6479,145,3,11360.29
12958,6479,84,2,5359.51
12959,6480,72,3,49059.06
12960,6480,52,3,26084.73
12961,6481,89,2,4655.22
12962,6481,54,5,30922.05
12963,6482,94,2,1858.01
12964,6482,29,3,8346.58
12965,6483,106,1,19681.04
12966,6483,20,1,81513.85
12967,6484,15,3,69325.73
12968,6484,89,5,4655.22
12969,6485,119,5,19868.15
12970,6485,72,2,49059.06
12971,6486,44,2,19789.04
12972,6486,71,1,3528.52
12973,6487,63,2,29768.75
12974,6487,79,2,33873.61
12975,6488,106,2,19681.04
12976,6488,131,5,3599.39
12977,6489,138,5,13863.67
12978,6489,55,4,18034.1
12979,6490,82,1,23327.1
12980,6490,90,4,2864.12
12981,6491,83,3,21901.29
12982,6491,92,4,2654.0
12983,6492,2,2,4930.4
12984,6492,90,4,2864.12
12985,6493,98,1,12384.57
12986,6493,127,2,1177.88
12987,6494,148,5,10266.15
12988,6494,97,3,3939.13
12989,6495,17,4,36162.26
12990,6495,102,3,18592.29
12991,6496,120,1,24465.41
12992,6496,124,4,796.22
12993,6497,68,5,19598.26
12994,6497,25,2,53524.51
12995,6498,1,1,52539.0
12996,6498,49,2,8217.13
12997,6499,95,5,15378.47
12998,6499,98,4,12384.57
12999,6500,50,4,27118.65
13000,6500,8,2,58505.04
13001,6501,21,4,55484.17
13002,6501,145,5,11360.29
13003,6502,122,1,6970.32
13004,6502,145,1,11360.29
13005,6503,39,4,33931.85
13006,6503,107,4,21829.1
13007,6504,29,4,8346.58
13008,6504,56,5,33257.92
13009,6505,35,2,33010.69
13010,6505,53,4,26871.05
13011,6506,126,1,12459.53
13012,6506,55,1,18034.1
13013,6507,41,4,30082.04
13014,6507,19,3,17787.61
13015,6508,23,2,49555.53
13016,6508,56,2,33257.92
13017,6509,111,5,9188.58
13018,6509,11,1,69215.46
13019,6510,140,4,8987.09
13020,6510,49,4,8217.13
13021,6511,63,4,29768.75
13022,6511,97,2,3939.13
13023,6512,124,3,796.22
13024,6512,42,1,21976.79
13025,6513,139,4,4159.23
13026,6513,13,1,54402.04
13027,6514,46,1,32887.05
13028,6514,29,2,8346.58
13029,6515,77,1,23879.21
13030,6515,104,3,6130.95
13031,6516,70,4,3243.71
13032,6516,105,5,8125.8
13033,6517,138,2,13863.67
13034,6517,66,5,31441.05
13035,6518,62,2,6674.42
13036,6518,51,1,8341.82
13037,6519,115,3,21162.49
13038,6519,139,3,4159.23
13039,6520,130,4,5954.55
13040,6520,68,1,19598.26
13041,6521,96,2,6710.71
13042,6521,4,2,39584.54
13043,6522,25,3,53524.51
13044,6522,119,3,19868.15
13045,6523,80,5,27401.27
13046,6523,134,1,4785.68
13047,6524,98,1,12384.57
13048,6524,121,3,6772.08
13049,6525,126,2,12459.53
13050,6525,132,2,3011.07
13051,6526,102,4,18592.29
13052,6526,73,4,37272.06
13053,6527,29,5,8346.58
13054,6527,54,3,30922.05
13055,6528,72,5,49059.06
13056,6528,136,3,682.08
13057,6529,98,3,12384.57
13058,6529,119,2,19868.15
13059,6530,91,3,6848.12
13060,6530,64,4,17689.49
13061,6531,81,3,37707.89
13062,6531,81,4,37707.89
13063,6532,2,3,4930.4
13064,6532,46,2,32887.05
13065,6533,52,5,26084.73
13066,6533,149,2,14866.1
13067,6534,82,1,23327.1
13068,6534,108,5,13549.63
13069,6535,32,2,18206.86
13070,6535,7,4,23330.83
13071,6536,139,2,4159.23
13072,6536,27,2,8040.26
13073,6537,36,5,29242.97
13074,6537,88,1,48004.49
13075,6538,62,3,6674.42
13076,6538,22,2,18186.29
13077,6539,85,5,7335.47
13078,6539,10,4,38310.2
13079,6540,12,4,9596.51
13080,6540,120,1,24465.41
13081,6541,92,1,2654.0
13082,6541,82,2,23327.1
13083,6542,94,5,1858.01
13084,6542,99,2,16689.48
13085,6543,29,4,8346.58
13086,6543,10,1,38310.2
13087,6544,130,4,5954.55
13088,6544,130,1,5954.55
13089,6545,50,2,27118.65
13090,6545,150,1,7113.49
13091,6546,25,1,53524.51
13092,6546,29,5,8346.58
13093,6547,46,4,32887.05
13094,6547,140,3,8987.09
13095,6548,16,3,2931.99
13096,6548,129,2,577.07
13097,6549,126,2,12459.53
13098,6549,72,3,49059.06
13099,6550,134,4,4785.68
13100,6550,91,5,6848.12
13101,6551,141,5,701.97
13102,6551,137,5,11390.83
13103,6552,46,1,32887.05
13104,6552,141,3,701.97
13105,6553,135,2,11516.05
13106,6553,69,3,52834.09
13107,6554,86,1,15173.3
13108,6554,49,1,8217.13
13109,6555,111,2,9188.58
13110,6555,12,4,9596.51
13111,6556,61,2,44878.78
13112,6556,89,5,4655.22
13113,6557,139,3,4159.23
13114,6557,117,3,14181.77
13115,6558,19,2,17787.61
13116,6558,46,3,32887.05
13117,6559,52,4,26084.73
13118,6559,108,5,13549.63
13119,6560,133,3,8127.63
13120,6560,134,2,4785.68
13121,6561,141,2,701.97
13122,6561,67,1,22314.95
13123,6562,16,3,2931.99
13124,6562,34,1,2255.17
13125,6563,115,1,21162.49
13126,6563,11,1,69215.46
13127,6564,89,4,4655.22
13128,6564,57,2,21935.06
13129,6565,149,1,14866.1
13130,6565,134,1,4785.68
13131,6566,122,3,6970.32
13132,6566,128,4,9263.29
13133,6567,72,3,49059.06
13134,6567,53,2,26871.05
13135,6568,38,5,30726.82
13136,6568,51,2,8341.82
13137,6569,9,4,19098.4
13138,6569,80,2,27401.27
13139,6570,49,2,8217.13
13140,6570,141,5,701.97
13141,6571,63,1,29768.75
13142,6571,11,3,69215.46
13143,6572,147,5,14301.36
13144,6572,139,1,4159.23
13145,6573,108,5,13549.63
13146,6573,77,3,23879.21
13147,6574,10,4,38310.2
13148,6574,52,4,26084.73
13149,6575,36,1,29242.97
13150,6575,55,4,18034.1
13151,6576,111,1,9188.58
13152,6576,96,5,6710.71
13153,6577,45,5,5214.29
13154,6577,42,2,21976.79
13155,6578,70,5,3243.71
13156,6578,111,2,9188.58
13157,6579,134,2,4785.68
13158,6579,94,4,1858.01
13159,6580,113,1,12566.23
13160,6580,107,5,21829.1
13161,6581,21,4,55484.17
13162,6581,82,3,23327.1
13163,6582,75,1,3049.5
13164,6582,63,2,29768.75
13165,6583,9,5,19098.4
13166,6583,28,3,54101.33
13167,6584,18,1,73820.52
13168,6584,59,1,13085.83
13169,6585,10,1,38310.2
13170,6585,11,3,69215.46
13171,6586,142,5,12489.82
13172,6586,29,1,8346.58
13173,6587,65,3,8035.55
13174,6587,57,3,21935.06
13175,6588,36,3,29242.97
13176,6588,148,3,10266.15
13177,6589,18,3,73820.52
13178,6589,100,1,6854.81
13179,6590,50,3,27118.65
13180,6590,79,4,33873.61
13181,6591,97,2,3939.13
13182,6591,145,1,11360.29
13183,6592,113,2,12566.23
13184,6592,131,4,3599.39
13185,6593,87,4,45649.01
13186,6593,81,4,37707.89
13187,6594,31,5,11490.6
13188,6594,19,1,17787.61
13189,6595,45,5,5214.29
13190,6595,76,5,5024.14
13191,6596,2,3,4930.4
13192,6596,11,1,69215.46
13193,6597,37,4,25059.66
13194,6597,36,3,29242.97
13195,6598,29,5,8346.58
13196,6598,127,3,1177.88
13197,6599,8,2,58505.04
13198,6599,131,5,3599.39
13199,6600,118,2,9811.84
13200,6600,63,5,29768.75
13201,6601,17,4,36162.26
13202,6601,68,3,19598.26
13203,6602,78,5,26923.68
13204,6602,138,3,13863.67
13205,6603,106,2,19681.04
13206,6603,120,3,24465.41
13207,6604,113,4,12566.23
13208,6604,116,4,6378.97
13209,6605,142,2,12489.82
13210,6605,44,1,19789.04
13211,6606,135,4,11516.05
13212,6606,116,2,6378.97
13213,6607,53,4,26871.05
13214,6607,38,4,30726.82
13215,6608,81,4,37707.89
13216,6608,135,2,11516.05
13217,6609,116,2,6378.97
13218,6609,14,1,10437.0
13219,6610,74,3,41552.59
13220,6610,17,4,36162.26
13221,6611,95,3,15378.47
13222,6611,17,3,36162.26
13223,6612,18,4,73820.52
13224,6612,139,2,4159.23
13225,6613,113,2,12566.23
